date,home_team,away_team,home_score,away_score,season
2022-01-19,Villanova Wildcats,Marquette Golden Eagles,54,57,2022
2022-01-19,Texas A&M Aggies,Kentucky Wildcats,58,64,2022
2022-01-19,Alabama Crimson Tide,LSU Tigers,70,67,2022
2022-01-19,DePaul Blue Demons,Xavier Musketeers,67,68,2022
2022-01-20,Gonzaga Bulldogs,San Francisco Dons,78,62,2022
2022-01-20,Stanford Cardinal,Arizona Wildcats,57,85,2022
2022-01-20,Indiana Hoosiers,Purdue Boilermakers,68,65,2022
2022-01-20,Utah Utes,UCLA Bruins,58,63,2022
2022-01-20,Colorado Buffaloes,USC Trojans,58,61,2022
2022-01-20,Providence Friars,Georgetown Hoyas,83,75,2022
2022-01-20,Butler Bulldogs,UConn Huskies,56,75,2022
2022-01-21,Wisconsin Badgers,Michigan State Spartans,74,86,2022
2022-01-21,Maryland Terrapins,Illinois Fighting Illini,81,65,2022
2022-01-22,Auburn Tigers,Kentucky Wildcats,80,71,2022
2022-01-22,Oklahoma Sooners,Baylor Bears,51,65,2022
2022-01-22,Duke Blue Devils,Syracuse Orange,79,59,2022
2022-01-22,Kansas State Wildcats,Kansas Jayhawks,75,78,2022
2022-01-22,Colorado Buffaloes,UCLA Bruins,65,71,2022
2022-01-22,Houston Cougars,East Carolina Pirates,79,36,2022
2022-01-22,Georgetown Hoyas,Villanova Wildcats,74,85,2022
2022-01-22,Tennessee Volunteers,LSU Tigers,64,50,2022
2022-01-22,Iowa State Cyclones,TCU Horned Frogs,44,59,2022
2022-01-22,Utah Utes,USC Trojans,67,79,2022
2022-01-22,Texas Tech Red Raiders,West Virginia Mountaineers,78,65,2022
2022-01-22,Loyola Chicago Ramblers,Missouri State Bears,69,79,2022
2022-01-22,Texas Longhorns,Oklahoma State Cowboys,56,51,2022
2022-01-23,California Golden Bears,Arizona Wildcats,71,96,2022
2022-01-23,Purdue Boilermakers,Northwestern Wildcats,80,60,2022
2022-01-23,Marquette Golden Eagles,Xavier Musketeers,75,64,2022
2022-01-23,Providence Friars,Butler Bulldogs,69,62,2022
2022-01-24,Kansas Jayhawks,Texas Tech Red Raiders,94,91,2022
2022-01-24,USC Trojans,Arizona State Sun Devils,78,56,2022
2022-01-25,Missouri Tigers,Auburn Tigers,54,55,2022
2022-01-25,UCLA Bruins,Arizona Wildcats,75,59,2022
2022-01-25,Baylor Bears,Kansas State Wildcats,74,49,2022
2022-01-25,Duke Blue Devils,Clemson Tigers,71,69,2022
2022-01-25,Illinois Fighting Illini,Michigan State Spartans,56,55,2022
2022-01-25,Kentucky Wildcats,Mississippi State Bulldogs,82,74,2022
2022-01-25,Villanova Wildcats,DePaul Blue Demons,67,43,2022
2022-01-25,UConn Huskies,Georgetown Hoyas,96,73,2022
2022-01-26,Xavier Musketeers,Providence Friars,62,65,2022
2022-01-26,Tennessee Volunteers,Florida Gators,78,71,2022
2022-01-26,LSU Tigers,Texas A&M Aggies,70,64,2022
2022-01-26,Seton Hall Pirates,Marquette Golden Eagles,63,73,2022
2022-01-26,Oklahoma State Cowboys,Iowa State Cyclones,81,84,2022
2022-01-26,Davidson Wildcats,VCU Rams,68,70,2022
2022-01-27,Gonzaga Bulldogs,Loyola Marymount Lions,89,55,2022
2022-01-27,Iowa Hawkeyes,Purdue Boilermakers,73,83,2022
2022-01-27,UCLA Bruins,California Golden Bears,81,57,2022
2022-01-27,Nebraska Cornhuskers,Wisconsin Badgers,65,73,2022
2022-01-27,USC Trojans,Stanford Cardinal,61,64,2022
2022-01-27,Minnesota Golden Gophers,Ohio State Buckeyes,64,75,2022
2022-01-28,Boston University Terriers,Colgate Raiders,76,72,2022
2022-01-28,Holy Cross Crusaders,Lehigh Mountain Hawks,67,65,2022
2022-01-28,Harvard Crimson,Pennsylvania Quakers,74,78,2022
2022-01-28,New Hampshire Wildcats,Stony Brook Seawolves,69,76,2022
2022-01-28,Monmouth Hawks,Canisius Golden Griffins,72,67,2022
2022-01-28,Air Force Falcons,Wyoming Cowboys,61,63,2022
2022-01-28,Northern Kentucky Norse,Purdue Fort Wayne Mastodons,59,49,2022
2022-01-28,Dayton Flyers,Rhode Island Rams,53,51,2022
2022-01-28,Rider Broncs,Fairfield Stags,65,76,2022
2022-01-28,Saint Peter's Peacocks,Manhattan Jaspers,77,51,2022
2022-01-28,Siena Saints,Niagara Purple Eagles,60,56,2022
2022-01-28,Buffalo Bulls,Ohio Bobcats,53,74,2022
2022-01-28,Toledo Rockets,Akron Zips,84,76,2022
2022-01-28,Quinnipiac Bobcats,Marist Red Foxes,94,87,2022
2022-01-28,Wright State Raiders,Cleveland State Vikings,67,71,2022
2022-01-28,Colorado State Rams,UNLV Rebels,74,88,2022
2022-01-28,New Mexico Lobos,San José State Spartans,86,70,2022
2022-01-28,Fresno State Bulldogs,Boise State Broncos,63,68,2022
2022-01-29,Gonzaga Bulldogs,Portland Pilots,104,72,2022
2022-01-29,Arizona Wildcats,Arizona State Sun Devils,67,56,2022
2022-01-29,UCF Knights,Houston Cougars,49,63,2022
2022-01-29,UCLA Bruins,Stanford Cardinal,66,43,2022
2022-01-29,Louisville Cardinals,Duke Blue Devils,65,74,2022
2022-01-29,Michigan State Spartans,Michigan Wolverines,83,67,2022
2022-01-29,Villanova Wildcats,St. John's Red Storm,73,62,2022
2022-01-29,USC Trojans,California Golden Bears,79,72,2022
2022-01-29,DePaul Blue Demons,UConn Huskies,50,57,2022
2022-01-29,Creighton Bluejays,Xavier Musketeers,64,74,2022
2022-01-29,Northwestern Wildcats,Illinois Fighting Illini,56,59,2022
2022-01-29,Davidson Wildcats,La Salle Explorers,77,69,2022
2022-01-30,Purdue Boilermakers,Ohio State Buckeyes,81,78,2022
2022-01-30,Wisconsin Badgers,Minnesota Golden Gophers,66,60,2022
2022-01-30,Providence Friars,Marquette Golden Eagles,65,63,2022
2022-01-31,Baylor Bears,West Virginia Mountaineers,81,77,2022
2022-01-31,Notre Dame Fighting Irish,Duke Blue Devils,43,57,2022
2022-02-01,Auburn Tigers,Alabama Crimson Tide,100,81,2022
2022-02-01,Iowa State Cyclones,Kansas Jayhawks,61,70,2022
2022-02-01,Maryland Terrapins,Michigan State Spartans,63,65,2022
2022-02-01,Texas Tech Red Raiders,Texas Longhorns,77,64,2022
2022-02-01,St. John's Red Storm,Providence Friars,82,86,2022
2022-02-01,UConn Huskies,Creighton Bluejays,55,59,2022
2022-02-01,Tennessee Volunteers,Texas A&M Aggies,90,80,2022
2022-02-01,LSU Tigers,Ole Miss Rebels,72,76,2022
2022-02-02,Minnesota Golden Gophers,Purdue Boilermakers,73,88,2022
2022-02-02,Houston Cougars,Tulane Green Wave,73,62,2022
2022-02-02,Illinois Fighting Illini,Wisconsin Badgers,80,67,2022
2022-02-02,Marquette Golden Eagles,Villanova Wildcats,83,73,2022
2022-02-02,Xavier Musketeers,Butler Bulldogs,68,66,2022
2022-02-03,San Diego Toreros,Gonzaga Bulldogs,62,92,2022
2022-02-03,Arizona Wildcats,UCLA Bruins,76,66,2022
2022-02-03,Arizona State Sun Devils,USC Trojans,53,58,2022
2022-02-04,Yale Bulldogs,Dartmouth Big Green,72,69,2022
2022-02-04,Richmond Spiders,St. Bonaventure Bonnies,71,61,2022
2022-02-04,VMI Keydets,Western Carolina Catamounts,76,69,2022
2022-02-04,Akron Zips,Miami (OH) RedHawks,66,55,2022
2022-02-04,Northern Kentucky Norse,Oakland Golden Grizzlies,87,78,2022
2022-02-04,Wright State Raiders,Detroit Mercy Titans,90,59,2022
2022-02-04,Seton Hall Pirates,Creighton Bluejays,74,55,2022
2022-02-04,Cornell Big Red,Princeton Tigers,88,83,2022
2022-02-04,Columbia Lions,Pennsylvania Quakers,66,81,2022
2022-02-04,Brown Bears,Harvard Crimson,50,65,2022
2022-02-04,Purdue Fort Wayne Mastodons,Milwaukee Panthers,70,60,2022
2022-02-04,Cleveland State Vikings,Green Bay Phoenix,85,69,2022
2022-02-04,Saint Peter's Peacocks,Quinnipiac Bobcats,83,74,2022
2022-02-04,Siena Saints,Rider Broncs,60,74,2022
2022-02-04,Canisius Golden Griffins,Iona Gaels,62,70,2022
2022-02-04,Niagara Purple Eagles,Manhattan Jaspers,80,74,2022
2022-02-04,Monmouth Hawks,Fairfield Stags,59,56,2022
2022-02-04,Ball State Cardinals,Toledo Rockets,93,83,2022
2022-02-04,Colorado State Rams,San Diego State Aztecs,58,57,2022
2022-02-04,Fresno State Bulldogs,Nevada Wolf Pack,73,56,2022
2022-02-05,Georgia Bulldogs,Auburn Tigers,72,74,2022
2022-02-05,BYU Cougars,Gonzaga Bulldogs,57,90,2022
2022-02-05,Arizona State Sun Devils,UCLA Bruins,87,84,2022
2022-02-05,Purdue Boilermakers,Michigan Wolverines,82,76,2022
2022-02-05,Alabama Crimson Tide,Kentucky Wildcats,55,66,2022
2022-02-05,Arizona Wildcats,USC Trojans,72,63,2022
2022-02-05,Kansas Jayhawks,Baylor Bears,83,59,2022
2022-02-05,North Carolina Tar Heels,Duke Blue Devils,67,87,2022
2022-02-05,Wisconsin Badgers,Penn State Nittany Lions,51,49,2022
2022-02-05,Villanova Wildcats,UConn Huskies,85,74,2022
2022-02-05,Rutgers Scarlet Knights,Michigan State Spartans,84,63,2022
2022-02-05,West Virginia Mountaineers,Texas Tech Red Raiders,53,60,2022
2022-02-05,Indiana Hoosiers,Illinois Fighting Illini,57,74,2022
2022-02-05,Texas Longhorns,Iowa State Cyclones,63,41,2022
2022-02-05,Xavier Musketeers,DePaul Blue Demons,65,69,2022
2022-02-05,South Carolina Gamecocks,Tennessee Volunteers,57,81,2022
2022-02-05,Vanderbilt Commodores,LSU Tigers,75,66,2022
2022-02-06,Cincinnati Bearcats,Houston Cougars,58,80,2022
2022-02-06,Georgetown Hoyas,Providence Friars,52,71,2022
2022-02-06,Ohio State Buckeyes,Maryland Terrapins,82,67,2022
2022-02-07,Arizona State Sun Devils,Arizona Wildcats,79,91,2022
2022-02-07,Duke Blue Devils,Virginia Cavaliers,68,69,2022
2022-02-07,Texas Longhorns,Kansas Jayhawks,79,76,2022
2022-02-08,Arkansas Razorbacks,Auburn Tigers,80,76,2022
2022-02-08,Purdue Boilermakers,Illinois Fighting Illini,84,68,2022
2022-02-08,South Carolina Gamecocks,Kentucky Wildcats,76,86,2022
2022-02-08,Stanford Cardinal,UCLA Bruins,70,79,2022
2022-02-08,Michigan State Spartans,Wisconsin Badgers,62,70,2022
2022-02-08,UConn Huskies,Marquette Golden Eagles,80,72,2022
2022-02-08,USC Trojans,Pacific Tigers,74,68,2022
2022-02-08,Santa Clara Broncos,Saint Mary's Gaels,77,72,2022
2022-02-09,SMU Mustangs,Houston Cougars,85,83,2022
2022-02-09,Oklahoma Sooners,Texas Tech Red Raiders,70,55,2022
2022-02-09,Kansas State Wildcats,Baylor Bears,60,75,2022
2022-02-09,Rutgers Scarlet Knights,Ohio State Buckeyes,66,64,2022
2022-02-09,Mississippi State Bulldogs,Tennessee Volunteers,63,72,2022
2022-02-09,Seton Hall Pirates,Xavier Musketeers,73,71,2022
2022-02-10,Gonzaga Bulldogs,Pacific Tigers,89,51,2022
2022-02-10,Michigan Wolverines,Purdue Boilermakers,82,58,2022
2022-02-10,Washington State Cougars,Arizona Wildcats,60,72,2022
2022-02-10,Clemson Tigers,Duke Blue Devils,64,82,2022
2022-02-10,Saint Mary's Gaels,San Diego Toreros,86,57,2022
2022-02-10,Tennessee State Tigers,Murray State Racers,62,73,2022
2022-02-11,Xavier Musketeers,UConn Huskies,74,68,2022
2022-02-12,Auburn Tigers,Texas A&M Aggies,75,58,2022
2022-02-12,Gonzaga Bulldogs,Saint Mary's Gaels,74,58,2022
2022-02-12,Washington Huskies,Arizona Wildcats,68,92,2022
2022-02-12,Kentucky Wildcats,Florida Gators,78,57,2022
2022-02-12,Houston Cougars,Memphis Tigers,59,69,2022
2022-02-12,Boston College Eagles,Duke Blue Devils,61,72,2022
2022-02-12,Kansas Jayhawks,Oklahoma Sooners,71,69,2022
2022-02-12,Texas Tech Red Raiders,TCU Horned Frogs,82,69,2022
2022-02-12,Providence Friars,DePaul Blue Demons,76,73,2022
2022-02-12,USC Trojans,UCLA Bruins,67,64,2022
2022-02-12,Wisconsin Badgers,Rutgers Scarlet Knights,65,73,2022
2022-02-12,Villanova Wildcats,Seton Hall Pirates,73,67,2022
2022-02-12,Michigan Wolverines,Ohio State Buckeyes,57,68,2022
2022-02-12,Michigan State Spartans,Indiana Hoosiers,76,61,2022
2022-02-12,Butler Bulldogs,Marquette Golden Eagles,85,79,2022
2022-02-12,Tennessee Volunteers,Vanderbilt Commodores,73,64,2022
2022-02-12,Morehead State Eagles,Murray State Racers,53,57,2022
2022-02-13,Purdue Boilermakers,Maryland Terrapins,62,61,2022
2022-02-13,Illinois Fighting Illini,Northwestern Wildcats,73,66,2022
2022-02-13,St. John's Red Storm,UConn Huskies,60,63,2022
2022-02-14,Kansas Jayhawks,Oklahoma State Cowboys,76,62,2022
2022-02-15,Tennessee Volunteers,Kentucky Wildcats,76,63,2022
2022-02-15,Providence Friars,Villanova Wildcats,84,89,2022
2022-02-15,Duke Blue Devils,Wake Forest Demon Deacons,76,74,2022
2022-02-15,Indiana Hoosiers,Wisconsin Badgers,69,74,2022
2022-02-15,Ohio State Buckeyes,Minnesota Golden Gophers,70,45,2022
2022-02-15,Penn State Nittany Lions,Michigan State Spartans,62,58,2022
2022-02-15,Oklahoma Sooners,Texas Longhorns,78,80,2022
2022-02-15,New Mexico Lobos,Wyoming Cowboys,75,66,2022
2022-02-15,Missouri Tigers,Arkansas Razorbacks,57,76,2022
2022-02-16,Pepperdine Waves,Gonzaga Bulldogs,66,86,2022
2022-02-16,Auburn Tigers,Vanderbilt Commodores,94,80,2022
2022-02-16,Northwestern Wildcats,Purdue Boilermakers,64,70,2022
2022-02-16,Texas Tech Red Raiders,Baylor Bears,83,73,2022
2022-02-16,Rutgers Scarlet Knights,Illinois Fighting Illini,70,59,2022
2022-02-16,UConn Huskies,Seton Hall Pirates,70,65,2022
2022-02-16,Alabama Crimson Tide,Mississippi State Bulldogs,80,75,2022
2022-02-17,Arizona Wildcats,Oregon State Beavers,83,69,2022
2022-02-17,UCLA Bruins,Washington State Cougars,76,56,2022
2022-02-17,Houston Cougars,UCF Knights,70,52,2022
2022-02-17,USC Trojans,Washington Huskies,79,69,2022
2022-02-17,Murray State Racers,Austin Peay Governors,91,56,2022
2022-02-18,St. John's Red Storm,Butler Bulldogs,91,57,2022
2022-02-18,Brown Bears,Princeton Tigers,50,69,2022
2022-02-18,Yale Bulldogs,Pennsylvania Quakers,81,72,2022
2022-02-18,Dartmouth Big Green,Cornell Big Red,71,59,2022
2022-02-18,Harvard Crimson,Columbia Lions,62,54,2022
2022-02-18,Detroit Mercy Titans,Northern Kentucky Norse,60,52,2022
2022-02-18,VCU Rams,Richmond Spiders,77,57,2022
2022-02-18,Siena Saints,Marist Red Foxes,53,62,2022
2022-02-18,Fairfield Stags,Saint Peter's Peacocks,59,70,2022
2022-02-18,Monmouth Hawks,Rider Broncs,60,58,2022
2022-02-18,Kent State Golden Flashes,Ohio Bobcats,75,52,2022
2022-02-18,Green Bay Phoenix,Purdue Fort Wayne Mastodons,55,74,2022
2022-02-18,Milwaukee Panthers,Cleveland State Vikings,61,78,2022
2022-02-18,Oakland Golden Grizzlies,Wright State Raiders,74,78,2022
2022-02-18,Nebraska Cornhuskers,Maryland Terrapins,74,90,2022
2022-02-18,Mississippi State Bulldogs,Missouri Tigers,68,49,2022
2022-02-19,Gonzaga Bulldogs,Santa Clara Broncos,81,69,2022
2022-02-19,Florida Gators,Auburn Tigers,63,62,2022
2022-02-19,Arizona Wildcats,Oregon Ducks,84,81,2022
2022-02-19,Kentucky Wildcats,Alabama Crimson Tide,90,81,2022
2022-02-19,West Virginia Mountaineers,Kansas Jayhawks,58,71,2022
2022-02-19,Baylor Bears,TCU Horned Frogs,72,62,2022
2022-02-19,Villanova Wildcats,Georgetown Hoyas,74,66,2022
2022-02-19,Texas Longhorns,Texas Tech Red Raiders,55,61,2022
2022-02-19,Michigan State Spartans,Illinois Fighting Illini,74,79,2022
2022-02-19,UCLA Bruins,Washington Huskies,76,50,2022
2022-02-19,Arkansas Razorbacks,Tennessee Volunteers,58,48,2022
2022-02-19,Ohio State Buckeyes,Iowa Hawkeyes,62,75,2022
2022-02-19,UT Martin Skyhawks,Murray State Racers,60,62,2022
2022-02-19,Wyoming Cowboys,Air Force Falcons,75,67,2022
2022-02-19,UConn Huskies,Xavier Musketeers,72,61,2022
2022-02-20,Purdue Boilermakers,Rutgers Scarlet Knights,84,72,2022
2022-02-20,Butler Bulldogs,Providence Friars,70,71,2022
2022-02-20,Wichita State Shockers,Houston Cougars,74,76,2022
2022-02-20,Wisconsin Badgers,Michigan Wolverines,77,63,2022
2022-02-20,USC Trojans,Washington State Cougars,62,60,2022
2022-02-21,Oklahoma State Cowboys,Baylor Bears,64,66,2022
2022-02-21,UCLA Bruins,Arizona State Sun Devils,66,52,2022
2022-02-21,Ohio State Buckeyes,Indiana Hoosiers,80,69,2022
2022-02-22,Kansas Jayhawks,Kansas State Wildcats,102,83,2022
2022-02-22,UConn Huskies,Villanova Wildcats,71,69,2022
2022-02-22,Texas Tech Red Raiders,Oklahoma Sooners,66,42,2022
2022-02-22,Missouri Tigers,Tennessee Volunteers,61,80,2022
2022-02-22,Florida Gators,Arkansas Razorbacks,74,82,2022
2022-02-22,Vanderbilt Commodores,Alabama Crimson Tide,72,74,2022
2022-02-22,Iowa Hawkeyes,Michigan State Spartans,86,60,2022
2022-02-23,Auburn Tigers,Ole Miss Rebels,77,64,2022
2022-02-23,Kentucky Wildcats,LSU Tigers,71,66,2022
2022-02-23,Virginia Cavaliers,Duke Blue Devils,61,65,2022
2022-02-23,Providence Friars,Xavier Musketeers,99,92,2022
2022-02-23,Minnesota Golden Gophers,Wisconsin Badgers,67,68,2022
2022-02-23,Tulane Green Wave,Houston Cougars,67,81,2022
2022-02-23,Texas Longhorns,TCU Horned Frogs,75,66,2022
2022-02-24,San Francisco Dons,Gonzaga Bulldogs,73,89,2022
2022-02-24,Utah Utes,Arizona Wildcats,77,97,2022
2022-02-24,Oregon Ducks,UCLA Bruins,68,63,2022
2022-02-24,Illinois Fighting Illini,Ohio State Buckeyes,83,86,2022
2022-02-24,Oregon State Beavers,USC Trojans,91,94,2022
2022-02-24,Murray State Racers,Belmont Bruins,76,43,2022
2022-02-24,San Diego Toreros,Saint Mary's Gaels,46,60,2022
2022-02-25,Nebraska Cornhuskers,Iowa Hawkeyes,78,88,2022
2022-02-26,Saint Mary's Gaels,Gonzaga Bulldogs,67,57,2022
2022-02-26,Colorado Buffaloes,Arizona Wildcats,79,63,2022
2022-02-26,Tennessee Volunteers,Auburn Tigers,67,62,2022
2022-02-26,Michigan State Spartans,Purdue Boilermakers,68,65,2022
2022-02-26,Baylor Bears,Kansas Jayhawks,80,70,2022
2022-02-26,Arkansas Razorbacks,Kentucky Wildcats,75,73,2022
2022-02-26,Syracuse Orange,Duke Blue Devils,72,97,2022
2022-02-26,TCU Horned Frogs,Texas Tech Red Raiders,69,66,2022
2022-02-26,Providence Friars,Creighton Bluejays,72,51,2022
2022-02-26,Oregon State Beavers,UCLA Bruins,55,94,2022
2022-02-26,Rutgers Scarlet Knights,Wisconsin Badgers,61,66,2022
2022-02-26,Oregon Ducks,USC Trojans,69,70,2022
2022-02-26,Southeast Missouri State Redhawks,Murray State Racers,68,70,2022
2022-02-26,West Virginia Mountaineers,Texas Longhorns,81,82,2022
2022-02-26,Alabama Crimson Tide,South Carolina Gamecocks,90,71,2022
2022-02-27,Houston Cougars,SMU Mustangs,75,61,2022
2022-02-27,Michigan Wolverines,Illinois Fighting Illini,85,93,2022
2022-02-27,Georgetown Hoyas,UConn Huskies,77,86,2022
2022-02-27,Maryland Terrapins,Ohio State Buckeyes,75,60,2022
2022-02-28,Texas Longhorns,Baylor Bears,61,68,2022
2022-02-28,Texas Tech Red Raiders,Kansas State Wildcats,73,68,2022
2022-02-28,Washington Huskies,UCLA Bruins,66,77,2022
2022-02-28,Iowa Hawkeyes,Northwestern Wildcats,82,61,2022
2022-03-01,USC Trojans,Arizona Wildcats,71,91,2022
2022-03-01,Pittsburgh Panthers,Duke Blue Devils,56,86,2022
2022-03-01,TCU Horned Frogs,Kansas Jayhawks,74,64,2022
2022-03-01,Kentucky Wildcats,Ole Miss Rebels,83,72,2022
2022-03-01,Wisconsin Badgers,Purdue Boilermakers,70,67,2022
2022-03-01,Villanova Wildcats,Providence Friars,76,74,2022
2022-03-01,Georgia Bulldogs,Tennessee Volunteers,68,75,2022
2022-03-01,Houston Cougars,Cincinnati Bearcats,71,53,2022
2022-03-01,Ohio State Buckeyes,Nebraska Cornhuskers,70,78,2022
2022-03-02,Mississippi State Bulldogs,Auburn Tigers,68,81,2022
2022-03-02,Arkansas Razorbacks,LSU Tigers,77,76,2022
2022-03-02,Creighton Bluejays,UConn Huskies,64,62,2022
2022-03-02,Alabama Crimson Tide,Texas A&M Aggies,71,87,2022
2022-03-03,Arizona Wildcats,Stanford Cardinal,81,69,2022
2022-03-03,Kansas Jayhawks,TCU Horned Frogs,72,68,2022
2022-03-03,Houston Cougars,Temple Owls,84,46,2022
2022-03-03,Illinois Fighting Illini,Penn State Nittany Lions,60,55,2022
2022-03-03,Ohio State Buckeyes,Michigan State Spartans,80,69,2022
2022-03-03,Michigan Wolverines,Iowa Hawkeyes,71,82,2022
2022-03-04,Western Michigan Broncos,Ball State Cardinals,63,64,2022
2022-03-04,Kent State Golden Flashes,Buffalo Bulls,70,65,2022
2022-03-04,Toledo Rockets,Bowling Green Falcons,96,56,2022
2022-03-04,St. Bonaventure Bonnies,Richmond Spiders,72,65,2022
2022-03-04,Miami (OH) RedHawks,Eastern Michigan Eagles,76,63,2022
2022-03-04,Akron Zips,Central Michigan Chippewas,57,56,2022
2022-03-04,Northern Illinois Huskies,Ohio Bobcats,58,57,2022
2022-03-04,San José State Spartans,Utah State Aggies,52,75,2022
2022-03-05,Arizona Wildcats,California Golden Bears,89,61,2022
2022-03-05,Baylor Bears,Iowa State Cyclones,75,68,2022
2022-03-05,Duke Blue Devils,North Carolina Tar Heels,81,94,2022
2022-03-05,Auburn Tigers,South Carolina Gamecocks,82,71,2022
2022-03-05,Kansas Jayhawks,Texas Longhorns,70,63,2022
2022-03-05,Florida Gators,Kentucky Wildcats,63,71,2022
2022-03-05,Purdue Boilermakers,Indiana Hoosiers,69,67,2022
2022-03-05,Butler Bulldogs,Villanova Wildcats,59,78,2022
2022-03-05,Oklahoma State Cowboys,Texas Tech Red Raiders,52,51,2022
2022-03-05,UCLA Bruins,USC Trojans,75,68,2022
2022-03-05,UConn Huskies,DePaul Blue Demons,75,68,2022
2022-03-05,LSU Tigers,Alabama Crimson Tide,80,77,2022
2022-03-06,Wisconsin Badgers,Nebraska Cornhuskers,73,74,2022
2022-03-06,Memphis Tigers,Houston Cougars,75,61,2022
2022-03-06,Illinois Fighting Illini,Iowa Hawkeyes,74,72,2022
2022-03-06,Ohio State Buckeyes,Michigan Wolverines,69,75,2022
2022-03-08,Bellarmine Knights,Jacksonville Dolphins,77,72,2022
2022-03-08,Bryant Bulldogs,Wagner Seahawks,70,43,2022
2022-03-09,UMBC Retrievers,Hartford Hawks,80,60,2022
2022-03-09,Vermont Catamounts,Binghamton Bearcats,74,42,2022
2022-03-09,Colgate Raiders,Navy Midshipmen,74,58,2022
2022-03-09,St. John's Red Storm,DePaul Blue Demons,92,73,2022
2022-03-10,Kansas Jayhawks,West Virginia Mountaineers,87,63,2022
2022-03-11,Kansas Jayhawks,TCU Horned Frogs,75,62,2022
2022-03-12,Vermont Catamounts,UMBC Retrievers,82,43,2022
2022-03-12,Kansas Jayhawks,Texas Tech Red Raiders,74,65,2022
