date,home_team,away_team,home_score,away_score,season
2018-01-31,Michigan State Spartans,Penn State Nittany Lions,76,68,2018
2018-01-31,Cincinnati Bearcats,Houston Cougars,80,70,2018
2018-01-31,Washington State Cougars,Arizona Wildcats,72,100,2018
2018-01-31,Texas Tech Red Raiders,Texas Longhorns,73,71,2018
2018-01-31,Iowa State Cyclones,West Virginia Mountaineers,93,77,2018
2018-01-31,Tennessee Volunteers,LSU Tigers,84,61,2018
2018-02-01,Villanova Wildcats,Creighton Bluejays,98,78,2018
2018-02-01,Saint Mary's Gaels,San Francisco Dons,79,43,2018
2018-02-01,Gonzaga Bulldogs,San Diego Toreros,69,59,2018
2018-02-01,Temple Owls,Wichita State Shockers,81,79,2018
2018-02-01,Washington Huskies,Arizona State Sun Devils,68,64,2018
2018-02-02,VCU Rams,Rhode Island Rams,68,81,2018
2018-02-03,Syracuse Orange,Virginia Cavaliers,44,59,2018
2018-02-03,Rutgers Scarlet Knights,Purdue Boilermakers,76,78,2018
2018-02-03,St. John's Red Storm,Duke Blue Devils,81,77,2018
2018-02-03,Indiana Hoosiers,Michigan State Spartans,60,63,2018
2018-02-03,Xavier Musketeers,Georgetown Hoyas,96,91,2018
2018-02-03,Kansas Jayhawks,Oklahoma State Cowboys,79,84,2018
2018-02-03,UConn Huskies,Cincinnati Bearcats,57,65,2018
2018-02-03,Washington Huskies,Arizona Wildcats,78,75,2018
2018-02-03,TCU Horned Frogs,Texas Tech Red Raiders,71,83,2018
2018-02-03,Auburn Tigers,Vanderbilt Commodores,93,81,2018
2018-02-03,Texas Longhorns,Oklahoma Sooners,79,74,2018
2018-02-03,San Diego Toreros,Saint Mary's Gaels,62,65,2018
2018-02-03,Gonzaga Bulldogs,BYU Cougars,68,60,2018
2018-02-03,West Virginia Mountaineers,Kansas State Wildcats,89,51,2018
2018-02-03,Tennessee Volunteers,Ole Miss Rebels,94,61,2018
2018-02-03,North Carolina Tar Heels,Pittsburgh Panthers,96,65,2018
2018-02-03,Wake Forest Demon Deacons,Clemson Tigers,67,75,2018
2018-02-03,Missouri Tigers,Kentucky Wildcats,69,60,2018
2018-02-03,Florida Gators,Alabama Crimson Tide,50,68,2018
2018-02-03,Michigan Wolverines,Minnesota Golden Gophers,76,73,2018
2018-02-04,Villanova Wildcats,Seton Hall Pirates,92,76,2018
2018-02-04,Ohio State Buckeyes,Illinois Fighting Illini,75,67,2018
2018-02-04,Washington State Cougars,Arizona State Sun Devils,78,88,2018
2018-02-05,Oklahoma Sooners,West Virginia Mountaineers,73,75,2018
2018-02-06,Iowa Hawkeyes,Michigan State Spartans,93,96,2018
2018-02-06,Butler Bulldogs,Xavier Musketeers,93,98,2018
2018-02-06,Cincinnati Bearcats,UCF Knights,77,40,2018
2018-02-06,Kansas Jayhawks,TCU Horned Frogs,71,64,2018
2018-02-06,Kentucky Wildcats,Tennessee Volunteers,59,61,2018
2018-02-06,Northwestern Wildcats,Michigan Wolverines,61,52,2018
2018-02-06,Memphis Tigers,Wichita State Shockers,65,85,2018
2018-02-07,Villanova Wildcats,St. John's Red Storm,75,79,2018
2018-02-07,Florida State Seminoles,Virginia Cavaliers,55,59,2018
2018-02-07,Purdue Boilermakers,Ohio State Buckeyes,63,64,2018
2018-02-07,Texas Tech Red Raiders,Iowa State Cyclones,76,58,2018
2018-02-07,Auburn Tigers,Texas A&M Aggies,80,81,2018
2018-02-07,Nevada Wolf Pack,UNLV Rebels,78,86,2018
2018-02-07,Miami Hurricanes,Wake Forest Demon Deacons,87,81,2018
2018-02-08,North Carolina Tar Heels,Duke Blue Devils,82,78,2018
2018-02-08,Loyola Marymount Lions,Saint Mary's Gaels,62,83,2018
2018-02-08,Pacific Tigers,Gonzaga Bulldogs,61,71,2018
2018-02-08,Arizona Wildcats,UCLA Bruins,74,82,2018
2018-02-08,Clemson Tigers,Pittsburgh Panthers,72,48,2018
2018-02-09,Rhode Island Rams,Davidson Wildcats,72,59,2018
2018-02-10,Villanova Wildcats,Butler Bulldogs,86,75,2018
2018-02-10,Virginia Cavaliers,Virginia Tech Hokies,60,61,2018
2018-02-10,Michigan State Spartans,Purdue Boilermakers,68,65,2018
2018-02-10,Creighton Bluejays,Xavier Musketeers,71,72,2018
2018-02-10,Kansas State Wildcats,Texas Tech Red Raiders,47,66,2018
2018-02-10,Georgia Bulldogs,Auburn Tigers,61,78,2018
2018-02-10,Baylor Bears,Kansas Jayhawks,80,64,2018
2018-02-10,Saint Mary's Gaels,Gonzaga Bulldogs,65,78,2018
2018-02-10,Arizona Wildcats,USC Trojans,81,67,2018
2018-02-10,Ohio State Buckeyes,Iowa Hawkeyes,82,64,2018
2018-02-10,Alabama Crimson Tide,Tennessee Volunteers,78,50,2018
2018-02-10,Iowa State Cyclones,Oklahoma Sooners,88,80,2018
2018-02-10,West Virginia Mountaineers,Oklahoma State Cowboys,85,88,2018
2018-02-10,NC State Wolfpack,North Carolina Tar Heels,89,96,2018
2018-02-10,Wichita State Shockers,UConn Huskies,95,74,2018
2018-02-10,Nevada Wolf Pack,San Diego State Aztecs,83,58,2018
2018-02-10,Texas A&M Aggies,Kentucky Wildcats,85,74,2018
2018-02-10,Boston College Eagles,Miami Hurricanes,72,70,2018
2018-02-11,SMU Mustangs,Cincinnati Bearcats,51,76,2018
2018-02-11,Georgia Tech Yellow Jackets,Duke Blue Devils,69,80,2018
2018-02-12,North Carolina Tar Heels,Notre Dame Fighting Irish,83,66,2018
2018-02-12,West Virginia Mountaineers,TCU Horned Frogs,82,66,2018
2018-02-13,Miami Hurricanes,Virginia Cavaliers,50,59,2018
2018-02-13,Minnesota Golden Gophers,Michigan State Spartans,57,87,2018
2018-02-13,Texas Tech Red Raiders,Oklahoma Sooners,88,78,2018
2018-02-13,Iowa State Cyclones,Kansas Jayhawks,77,83,2018
2018-02-13,Rhode Island Rams,Richmond Spiders,85,67,2018
2018-02-13,Tennessee Volunteers,South Carolina Gamecocks,70,67,2018
2018-02-13,Missouri Tigers,Texas A&M Aggies,62,58,2018
2018-02-14,Providence Friars,Villanova Wildcats,76,71,2018
2018-02-14,Xavier Musketeers,Seton Hall Pirates,102,90,2018
2018-02-14,Auburn Tigers,Kentucky Wildcats,76,66,2018
2018-02-14,Florida State Seminoles,Clemson Tigers,81,79,2018
2018-02-14,Duke Blue Devils,Virginia Tech Hokies,74,52,2018
2018-02-14,Michigan Wolverines,Iowa Hawkeyes,74,59,2018
2018-02-14,Boise State Broncos,Nevada Wolf Pack,72,77,2018
2018-02-15,Houston Cougars,Cincinnati Bearcats,67,62,2018
2018-02-15,Wisconsin Badgers,Purdue Boilermakers,57,53,2018
2018-02-15,Penn State Nittany Lions,Ohio State Buckeyes,79,56,2018
2018-02-15,Gonzaga Bulldogs,Loyola Marymount Lions,76,46,2018
2018-02-15,San Francisco Dons,Saint Mary's Gaels,70,63,2018
2018-02-15,Arizona State Sun Devils,Arizona Wildcats,70,77,2018
2018-02-15,Wichita State Shockers,Temple Owls,93,86,2018
2018-02-16,St. Bonaventure Bonnies,Rhode Island Rams,77,74,2018
2018-02-17,Northwestern Wildcats,Michigan State Spartans,60,65,2018
2018-02-17,Xavier Musketeers,Villanova Wildcats,79,95,2018
2018-02-17,Baylor Bears,Texas Tech Red Raiders,59,57,2018
2018-02-17,Gonzaga Bulldogs,Pepperdine Waves,81,67,2018
2018-02-17,South Carolina Gamecocks,Auburn Tigers,84,75,2018
2018-02-17,Kansas Jayhawks,West Virginia Mountaineers,77,69,2018
2018-02-17,Louisville Cardinals,North Carolina Tar Heels,76,93,2018
2018-02-17,Portland Pilots,Saint Mary's Gaels,61,73,2018
2018-02-17,Georgia Bulldogs,Tennessee Volunteers,73,62,2018
2018-02-17,Arkansas Razorbacks,Texas A&M Aggies,94,75,2018
2018-02-17,Oklahoma Sooners,Texas Longhorns,66,77,2018
2018-02-17,Utah State Aggies,Nevada Wolf Pack,87,93,2018
2018-02-18,Cincinnati Bearcats,Wichita State Shockers,72,76,2018
2018-02-18,Purdue Boilermakers,Penn State Nittany Lions,76,73,2018
2018-02-18,Michigan Wolverines,Ohio State Buckeyes,74,62,2018
2018-02-18,Clemson Tigers,Duke Blue Devils,57,66,2018
2018-02-19,Kansas Jayhawks,Oklahoma Sooners,104,74,2018
2018-02-20,Michigan State Spartans,Illinois Fighting Illini,81,61,2018
2018-02-20,Ohio State Buckeyes,Rutgers Scarlet Knights,79,52,2018
2018-02-20,La Salle Explorers,Rhode Island Rams,93,95,2018
2018-02-20,Baylor Bears,West Virginia Mountaineers,60,71,2018
2018-02-21,Virginia Cavaliers,Georgia Tech Yellow Jackets,65,54,2018
2018-02-21,Villanova Wildcats,DePaul Blue Demons,93,62,2018
2018-02-21,Georgetown Hoyas,Xavier Musketeers,77,89,2018
2018-02-21,Duke Blue Devils,Louisville Cardinals,82,56,2018
2018-02-21,Oklahoma State Cowboys,Texas Tech Red Raiders,79,71,2018
2018-02-21,Syracuse Orange,North Carolina Tar Heels,74,78,2018
2018-02-21,Auburn Tigers,Alabama Crimson Tide,90,71,2018
2018-02-21,Wichita State Shockers,Tulane Green Wave,93,86,2018
2018-02-21,Virginia Tech Hokies,Clemson Tigers,65,58,2018
2018-02-21,Penn State Nittany Lions,Michigan Wolverines,63,72,2018
2018-02-21,Tennessee Volunteers,Florida Gators,62,57,2018
2018-02-21,Nevada Wolf Pack,San José State Spartans,80,67,2018
2018-02-22,San Diego Toreros,Gonzaga Bulldogs,72,77,2018
2018-02-22,Illinois Fighting Illini,Purdue Boilermakers,86,93,2018
2018-02-22,Cincinnati Bearcats,UConn Huskies,77,52,2018
2018-02-22,Oregon State Beavers,Arizona Wildcats,65,75,2018
2018-02-22,Saint Mary's Gaels,Pepperdine Waves,75,61,2018
2018-02-22,Memphis Tigers,Houston Cougars,91,85,2018
2018-02-23,Indiana Hoosiers,Ohio State Buckeyes,78,80,2018
2018-02-23,Rhode Island Rams,Dayton Flyers,81,56,2018
2018-02-24,Pittsburgh Panthers,Virginia Cavaliers,37,66,2018
2018-02-24,Creighton Bluejays,Villanova Wildcats,89,83,2018
2018-02-24,Duke Blue Devils,Syracuse Orange,60,44,2018
2018-02-24,Texas Tech Red Raiders,Kansas Jayhawks,72,74,2018
2018-02-24,BYU Cougars,Gonzaga Bulldogs,65,79,2018
2018-02-24,Florida Gators,Auburn Tigers,72,66,2018
2018-02-24,SMU Mustangs,Wichita State Shockers,78,84,2018
2018-02-24,Oregon Ducks,Arizona Wildcats,98,93,2018
2018-02-24,Clemson Tigers,Georgia Tech Yellow Jackets,75,67,2018
2018-02-24,Maryland Terrapins,Michigan Wolverines,61,85,2018
2018-02-24,Ole Miss Rebels,Tennessee Volunteers,65,73,2018
2018-02-24,West Virginia Mountaineers,Iowa State Cyclones,85,70,2018
2018-02-24,Saint Mary's Gaels,Santa Clara Broncos,67,40,2018
2018-02-24,Middle Tennessee Blue Raiders,UAB Blazers,79,54,2018
2018-02-25,Wisconsin Badgers,Michigan State Spartans,63,68,2018
2018-02-25,Purdue Boilermakers,Minnesota Golden Gophers,84,60,2018
2018-02-25,Cincinnati Bearcats,Tulsa Golden Hurricane,82,74,2018
2018-02-25,Nevada Wolf Pack,Colorado State Rams,92,83,2018
2018-02-25,Houston Cougars,East Carolina Pirates,109,58,2018
2018-02-25,NC State Wolfpack,Florida State Seminoles,92,72,2018
2018-02-26,Virginia Tech Hokies,Duke Blue Devils,64,63,2018
2018-02-26,Kansas Jayhawks,Texas Longhorns,80,70,2018
2018-02-26,West Virginia Mountaineers,Texas Tech Red Raiders,84,74,2018
2018-02-27,North Carolina Tar Heels,Miami Hurricanes,88,91,2018
2018-02-27,Arkansas Razorbacks,Auburn Tigers,91,82,2018
2018-02-27,Mississippi State Bulldogs,Tennessee Volunteers,54,76,2018
2018-02-27,Rhode Island Rams,Saint Joseph's Hawks,48,78,2018
2018-02-28,Xavier Musketeers,Providence Friars,84,74,2018
2018-02-28,Seton Hall Pirates,Villanova Wildcats,68,69,2018
2018-02-28,Clemson Tigers,Florida State Seminoles,76,63,2018
2018-02-28,UNLV Rebels,Nevada Wolf Pack,75,101,2018
2018-02-28,Kentucky Wildcats,Ole Miss Rebels,96,78,2018
2018-02-28,SMU Mustangs,Houston Cougars,56,69,2018
2018-03-01,Louisville Cardinals,Virginia Cavaliers,66,67,2018
2018-03-01,Tulane Green Wave,Cincinnati Bearcats,49,78,2018
2018-03-01,UCF Knights,Wichita State Shockers,71,75,2018
2018-03-01,Arizona Wildcats,Stanford Cardinal,75,67,2018
2018-03-01,Middle Tennessee Blue Raiders,Western Kentucky Hilltoppers,82,64,2018
2018-03-02,Davidson Wildcats,Rhode Island Rams,63,61,2018
2018-03-03,Virginia Cavaliers,Notre Dame Fighting Irish,62,57,2018
2018-03-03,DePaul Blue Demons,Xavier Musketeers,62,65,2018
2018-03-03,Villanova Wildcats,Georgetown Hoyas,97,73,2018
2018-03-03,Duke Blue Devils,North Carolina Tar Heels,74,64,2018
2018-03-03,Oklahoma State Cowboys,Kansas Jayhawks,82,64,2018
2018-03-03,Texas Tech Red Raiders,TCU Horned Frogs,79,75,2018
2018-03-03,Auburn Tigers,South Carolina Gamecocks,79,70,2018
2018-03-03,Tennessee Volunteers,Georgia Bulldogs,66,61,2018
2018-03-03,Syracuse Orange,Clemson Tigers,55,52,2018
2018-03-03,Arizona Wildcats,California Golden Bears,66,54,2018
2018-03-03,Texas Longhorns,West Virginia Mountaineers,87,79,2018
2018-03-03,San Diego State Aztecs,Nevada Wolf Pack,79,74,2018
2018-03-03,Florida Gators,Kentucky Wildcats,80,67,2018
2018-03-03,Middle Tennessee Blue Raiders,Marshall Thundering Herd,67,76,2018
2018-03-04,Wichita State Shockers,Cincinnati Bearcats,61,62,2018
2018-03-04,Houston Cougars,UConn Huskies,81,71,2018
2018-03-05,Miami (OH) RedHawks,Ohio Bobcats,68,55,2018
2018-03-05,Central Michigan Chippewas,Bowling Green Falcons,81,77,2018
2018-03-05,Kent State Golden Flashes,Northern Illinois Huskies,61,59,2018
2018-03-05,Western Michigan Broncos,Akron Zips,78,79,2018
2018-03-06,Wagner Seahawks,LIU Brooklyn Liu Brooklyn,61,71,2018
2018-03-06,Vermont Catamounts,Stony Brook Seawolves,70,51,2018
2018-03-06,UMBC Retrievers,Hartford Hawks,75,60,2018
2018-03-06,Southern Jaguars,Jackson State Tigers,62,60,2018
2018-03-06,Arkansas-Pine Bluff Golden Lions,Mississippi Valley State Delta Devils,77,73,2018
2018-03-06,Texas Southern Tigers,Alabama State Hornets,90,76,2018
2018-03-06,Prairie View A&M Panthers,Alcorn State Braves,87,71,2018
2018-03-07,Bucknell Bison,Colgate Raiders,83,54,2018
2018-03-10,Vermont Catamounts,UMBC Retrievers,62,65,2018
