date,home_team,away_team,home_score,away_score,season
2019-12-01,Villanova Wildcats,La Salle Explorers,83,72,2020
2019-12-02,Washington Huskies,South Dakota Coyotes,75,55,2020
2019-12-03,Memphis Tigers,Bradley Braves,71,56,2020
2019-12-03,Baylor Bears,Maryland Eastern Shore Hawks,78,46,2020
2019-12-03,Dayton Flyers,Houston Christian Huskies,99,68,2020
2019-12-03,Ole Miss Rebels,Butler Bulldogs,58,67,2020
2019-12-04,Gonzaga Bulldogs,Texas Southern Tigers,101,62,2020
2019-12-04,Colorado Buffaloes,Loyola Marymount Lions,76,64,2020
2019-12-04,Tennessee Volunteers,Florida A&M Rattlers,72,43,2020
2019-12-04,Washington Huskies,Eastern Washington Eagles,90,80,2020
2019-12-04,Villanova Wildcats,Pennsylvania Quakers,80,69,2020
2019-12-04,San José State Spartans,Utah State Aggies,59,71,2020
2019-12-05,Auburn Tigers,Furman Paladins,81,78,2020
2019-12-06,Louisville Cardinals,Pittsburgh Panthers,64,46,2020
2019-12-06,Michigan Wolverines,Iowa Hawkeyes,103,91,2020
2019-12-06,Virginia Tech Hokies,Duke Blue Devils,63,77,2020
2019-12-07,Kansas Jayhawks,Colorado Buffaloes,72,58,2020
2019-12-07,Maryland Terrapins,Illinois Fighting Illini,59,58,2020
2019-12-07,Ohio State Buckeyes,Penn State Nittany Lions,106,74,2020
2019-12-07,Kentucky Wildcats,Fairleigh Dickinson Knights,83,52,2020
2019-12-07,Baylor Bears,Arizona Wildcats,63,58,2020
2019-12-07,Oregon Ducks,Hawai'i Rainbow Warriors,89,64,2020
2019-12-07,UAB Blazers,Memphis Tigers,57,65,2020
2019-12-07,Saint Joseph's Hawks,Villanova Wildcats,66,78,2020
2019-12-07,Butler Bulldogs,Florida Gators,76,62,2020
2019-12-07,Utah State Aggies,Fresno State Bulldogs,77,70,2020
2019-12-08,Virginia Cavaliers,North Carolina Tar Heels,56,47,2020
2019-12-08,Washington Huskies,Gonzaga Bulldogs,76,83,2020
2019-12-08,Michigan State Spartans,Rutgers Scarlet Knights,77,65,2020
2019-12-08,Iowa State Cyclones,Seton Hall Pirates,76,66,2020
2019-12-08,Florida State Seminoles,Clemson Tigers,72,53,2020
2019-12-09,Alcorn State Braves,Rust Bearcats,108,62,2020
2019-12-09,Duquesne Dukes,Columbia Lions,90,54,2020
2019-12-09,South Dakota Coyotes,Alabama State Hornets,73,59,2020
2019-12-09,Iowa Hawkeyes,Minnesota Golden Gophers,72,52,2020
2019-12-10,Kansas Jayhawks,Milwaukee Panthers,95,68,2020
2019-12-10,Penn State Nittany Lions,Maryland Terrapins,76,69,2020
2019-12-10,Baylor Bears,Butler Bulldogs,53,52,2020
2019-12-10,Colorado Buffaloes,Northern Iowa Panthers,76,79,2020
2019-12-11,Illinois Fighting Illini,Michigan Wolverines,71,62,2020
2019-12-11,Arizona Wildcats,Omaha Mavericks,99,49,2020
2019-12-12,Wright State Raiders,Southern Jaguars,85,62,2020
2019-12-12,Abilene Christian Wildcats,Howard Payne Yellow Jackets,105,36,2020
2019-12-12,West Virginia Mountaineers,Austin Peay Governors,84,53,2020
2019-12-12,Iowa State Cyclones,Iowa Hawkeyes,68,84,2020
2019-12-12,Grand Canyon Lopes,Northern Iowa Panthers,58,82,2020
2019-12-12,Portland State Vikings,Portland Bible PORTLAND BIBLE,101,48,2020
2019-12-13,Colorado State Rams,Colorado Buffaloes,48,56,2020
2019-12-14,Louisville Cardinals,Eastern Kentucky Colonels,99,67,2020
2019-12-14,Kansas Jayhawks,Kansas City Roos,98,57,2020
2019-12-14,Michigan Wolverines,Oregon Ducks,70,71,2020
2019-12-14,Arizona Wildcats,Gonzaga Bulldogs,80,84,2020
2019-12-14,Kentucky Wildcats,Georgia Tech Yellow Jackets,67,53,2020
2019-12-14,Tennessee Volunteers,Memphis Tigers,47,51,2020
2019-12-14,Dayton Flyers,Drake Bulldogs,78,47,2020
2019-12-14,Butler Bulldogs,Southern Jaguars,66,41,2020
2019-12-15,Minnesota Golden Gophers,Ohio State Buckeyes,84,71,2020
2019-12-15,North Carolina Tar Heels,Wofford Terriers,64,68,2020
2019-12-16,Texas Tech Red Raiders,Southern Miss Golden Eagles,71,65,2020
2019-12-17,Ohio State Buckeyes,Southeast Missouri State Redhawks,80,48,2020
2019-12-17,Dayton Flyers,North Texas Mean Green,71,58,2020
2019-12-17,Florida State Seminoles,North Florida Ospreys,98,81,2020
2019-12-17,Washington Huskies,Seattle U Redhawks,81,59,2020
2019-12-18,Gonzaga Bulldogs,North Carolina Tar Heels,94,81,2020
2019-12-18,Louisville Cardinals,Miami (OH) RedHawks,70,46,2020
2019-12-18,Oregon Ducks,Montana Grizzlies,81,48,2020
2019-12-18,Virginia Cavaliers,Stony Brook Seawolves,56,44,2020
2019-12-18,Northwestern Wildcats,Michigan State Spartans,72,77,2020
2019-12-18,San Diego State Aztecs,San Diego Christian Hawks,92,48,2020
2019-12-18,Cincinnati Bearcats,Tennessee Volunteers,78,66,2020
2019-12-19,Seton Hall Pirates,Maryland Terrapins,52,48,2020
2019-12-19,Auburn Tigers,NC State Wolfpack,79,73,2020
2019-12-20,Penn State Nittany Lions,Central Connecticut Blue Devils,87,58,2020
2019-12-21,Villanova Wildcats,Kansas Jayhawks,56,55,2020
2019-12-21,Gonzaga Bulldogs,Eastern Washington Eagles,112,77,2020
2019-12-21,Oregon Ducks,Texas Southern Tigers,84,78,2020
2019-12-21,Memphis Tigers,Jackson State Tigers,77,49,2020
2019-12-21,Auburn Tigers,Lehigh Mountain Hawks,74,51,2020
2019-12-21,Michigan Wolverines,Presbyterian Blue Hose,86,44,2020
2019-12-21,Michigan State Spartans,Eastern Michigan Eagles,101,48,2020
2019-12-21,Tennessee Volunteers,Jacksonville State Gamecocks,75,53,2020
2019-12-21,Texas Tech Red Raiders,UT Rio Grande Valley Vaqueros,68,58,2020
2019-12-21,Youngstown State Penguins,West Virginia Mountaineers,64,75,2020
2019-12-22,Virginia Cavaliers,South Carolina Gamecocks,59,70,2020
2019-12-23,Dayton Flyers,Grambling Tigers,81,53,2020
2019-12-25,Hawai'i Rainbow Warriors,Georgia Tech Yellow Jackets,53,70,2020
2019-12-27,Mount St. Mary's Mountaineers,Coppin State Eagles,79,55,2020
2019-12-27,Loyola Maryland Greyhounds,UMass Lowell River Hawks,93,81,2020
2019-12-28,Kentucky Wildcats,Louisville Cardinals,78,70,2020
2019-12-28,Duke Blue Devils,Brown Bears,75,50,2020
2019-12-28,Memphis Tigers,New Orleans Privateers,97,55,2020
2019-12-28,Butler Bulldogs,UL Monroe Warhawks,67,36,2020
2019-12-28,San Diego State Aztecs,Cal Poly Mustangs,73,57,2020
2019-12-28,Florida State Seminoles,North Alabama Lions,88,71,2020
2019-12-29,Stanford Cardinal,Kansas Jayhawks,56,72,2020
2019-12-29,Oregon Ducks,Alabama State Hornets,98,59,2020
2019-12-29,Auburn Tigers,Lipscomb Bisons,86,59,2020
2019-12-29,Michigan Wolverines,UMass Lowell River Hawks,86,60,2020
2019-12-29,Maryland Terrapins,Bryant Bulldogs,84,70,2020
2019-12-29,Michigan State Spartans,Western Michigan Broncos,95,62,2020
2019-12-29,Virginia Cavaliers,Navy Midshipmen,65,56,2020
2019-12-29,Penn State Nittany Lions,Cornell Big Red,90,59,2020
2019-12-29,Texas Tech Red Raiders,Cal State Bakersfield Roadrunners,73,58,2020
2019-12-29,Iowa Hawkeyes,Kennesaw State Owls,93,51,2020
2019-12-30,Gonzaga Bulldogs,Detroit Mercy Titans,93,72,2020
2019-12-30,Baylor Bears,Jackson State Tigers,83,57,2020
2019-12-30,Memphis Tigers,Tulane Green Wave,84,73,2020
2019-12-30,Villanova Wildcats,Xavier Musketeers,68,62,2020
2019-12-30,Dayton Flyers,North Florida Ospreys,77,59,2020
2019-12-31,Duke Blue Devils,Boston College Eagles,88,49,2020
2019-12-31,St. John's Red Storm,Butler Bulldogs,58,60,2020
2019-12-31,Florida State Seminoles,Georgia Tech Yellow Jackets,70,58,2020
2020-01-01,San Diego State Aztecs,Fresno State Bulldogs,61,52,2020
2020-01-01,Wichita State Shockers,East Carolina Pirates,75,69,2020
2020-01-02,Portland Pilots,Gonzaga Bulldogs,72,85,2020
2020-01-02,Colorado Buffaloes,Oregon Ducks,74,65,2020
2020-01-02,Michigan State Spartans,Illinois Fighting Illini,76,56,2020
2020-01-02,La Salle Explorers,Dayton Flyers,58,84,2020
2020-01-03,Ohio State Buckeyes,Wisconsin Badgers,57,61,2020
2020-01-04,Gonzaga Bulldogs,Pepperdine Waves,75,70,2020
2020-01-04,Miami Hurricanes,Duke Blue Devils,62,95,2020
2020-01-04,Kansas Jayhawks,West Virginia Mountaineers,60,53,2020
2020-01-04,Utah Utes,Oregon Ducks,64,69,2020
2020-01-04,Baylor Bears,Texas Longhorns,59,44,2020
2020-01-04,Louisville Cardinals,Florida State Seminoles,65,78,2020
2020-01-04,Mississippi State Bulldogs,Auburn Tigers,68,80,2020
2020-01-04,Memphis Tigers,Georgia Bulldogs,62,65,2020
2020-01-04,Marquette Golden Eagles,Villanova Wildcats,71,60,2020
2020-01-04,Butler Bulldogs,Creighton Bluejays,71,57,2020
2020-01-04,Utah State Aggies,San Diego State Aztecs,68,77,2020
2020-01-04,Maryland Terrapins,Indiana Hoosiers,75,59,2020
2020-01-04,Kentucky Wildcats,Missouri Tigers,71,59,2020
2020-01-04,Virginia Cavaliers,Virginia Tech Hokies,65,39,2020
2020-01-04,Texas Tech Red Raiders,Oklahoma State Cowboys,85,50,2020
2020-01-04,Wichita State Shockers,Ole Miss Rebels,74,54,2020
2020-01-04,Arizona Wildcats,Arizona State Sun Devils,75,47,2020
2020-01-05,Michigan State Spartans,Michigan Wolverines,87,69,2020
2020-01-05,Saint Joseph's Hawks,Dayton Flyers,67,80,2020
2020-01-06,Oklahoma State Cowboys,West Virginia Mountaineers,41,55,2020
2020-01-07,Texas Tech Red Raiders,Baylor Bears,52,57,2020
2020-01-07,Maryland Terrapins,Ohio State Buckeyes,67,55,2020
2020-01-07,Louisville Cardinals,Miami Hurricanes,74,58,2020
2020-01-07,Georgia Bulldogs,Kentucky Wildcats,69,78,2020
2020-01-07,Creighton Bluejays,Villanova Wildcats,59,64,2020
2020-01-07,Boston College Eagles,Virginia Cavaliers,60,53,2020
2020-01-07,Rutgers Scarlet Knights,Penn State Nittany Lions,72,61,2020
2020-01-08,Georgia Tech Yellow Jackets,Duke Blue Devils,64,73,2020
2020-01-08,Iowa State Cyclones,Kansas Jayhawks,53,79,2020
2020-01-08,Auburn Tigers,Vanderbilt Commodores,83,79,2020
2020-01-08,Wyoming Cowboys,San Diego State Aztecs,52,72,2020
2020-01-08,Wake Forest Demon Deacons,Florida State Seminoles,68,78,2020
2020-01-09,San Diego Toreros,Gonzaga Bulldogs,50,94,2020
2020-01-09,Michigan State Spartans,Minnesota Golden Gophers,74,58,2020
2020-01-09,Oregon Ducks,Arizona Wildcats,74,73,2020
2020-01-09,Michigan Wolverines,Purdue Boilermakers,84,78,2020
2020-01-09,Wichita State Shockers,Memphis Tigers,76,67,2020
2020-01-10,Providence Friars,Butler Bulldogs,58,70,2020
2020-01-10,Iowa Hawkeyes,Maryland Terrapins,67,49,2020
2020-01-11,Loyola Marymount Lions,Gonzaga Bulldogs,62,87,2020
2020-01-11,Duke Blue Devils,Wake Forest Demon Deacons,90,59,2020
2020-01-11,Kansas Jayhawks,Baylor Bears,55,67,2020
2020-01-11,Auburn Tigers,Georgia Bulldogs,82,60,2020
2020-01-11,San Diego State Aztecs,Boise State Broncos,83,65,2020
2020-01-11,Oregon Ducks,Arizona State Sun Devils,78,69,2020
2020-01-11,Indiana Hoosiers,Ohio State Buckeyes,66,54,2020
2020-01-11,Notre Dame Fighting Irish,Louisville Cardinals,64,67,2020
2020-01-11,Kentucky Wildcats,Alabama Crimson Tide,76,67,2020
2020-01-11,Dayton Flyers,Massachusetts Minutemen,88,60,2020
2020-01-11,Villanova Wildcats,Georgetown Hoyas,80,66,2020
2020-01-11,West Virginia Mountaineers,Texas Tech Red Raiders,66,54,2020
2020-01-11,Virginia Cavaliers,Syracuse Orange,55,63,2020
2020-01-11,Penn State Nittany Lions,Wisconsin Badgers,49,58,2020
2020-01-12,Purdue Boilermakers,Michigan State Spartans,71,42,2020
2020-01-12,Minnesota Golden Gophers,Michigan Wolverines,75,67,2020
2020-01-12,South Florida Bulls,Memphis Tigers,64,68,2020
2020-01-12,UConn Huskies,Wichita State Shockers,86,89,2020
2020-01-12,Oregon State Beavers,Arizona Wildcats,82,65,2020
2020-01-12,Colorado Buffaloes,Utah Utes,91,52,2020
2020-01-13,Southern Jaguars,Jackson State Tigers,56,50,2020
2020-01-13,Cornell Big Red,Elmira Soaring Eagles,70,33,2020
2020-01-13,Loyola Maryland Greyhounds,Boston University Terriers,53,85,2020
2020-01-13,Maryland Eastern Shore Hawks,North Carolina Central Eagles,64,69,2020
2020-01-13,Howard Bison,South Carolina State Bulldogs,95,101,2020
2020-01-13,Delaware State Hornets,North Carolina A&T Aggies,77,98,2020
2020-01-13,Bethune-Cookman Wildcats,Morgan State Bears,85,78,2020
2020-01-13,Florida A&M Rattlers,Coppin State Eagles,65,54,2020
2020-01-13,Alabama State Hornets,Arkansas-Pine Bluff Golden Lions,56,61,2020
2020-01-13,Alcorn State Braves,Grambling Tigers,87,69,2020
2020-01-13,Alabama A&M Bulldogs,Mississippi Valley State Delta Devils,66,72,2020
2020-01-13,Montana Grizzlies,Portland State Vikings,85,70,2020
2020-01-14,Clemson Tigers,Duke Blue Devils,79,72,2020
2020-01-14,Oklahoma Sooners,Kansas Jayhawks,52,66,2020
2020-01-14,Fresno State Bulldogs,San Diego State Aztecs,55,64,2020
2020-01-14,Pittsburgh Panthers,Louisville Cardinals,68,73,2020
2020-01-14,West Virginia Mountaineers,TCU Horned Frogs,81,49,2020
2020-01-14,Dayton Flyers,VCU Rams,79,65,2020
2020-01-14,Villanova Wildcats,DePaul Blue Demons,79,75,2020
2020-01-14,Wisconsin Badgers,Maryland Terrapins,56,54,2020
2020-01-14,Ohio State Buckeyes,Nebraska Cornhuskers,80,68,2020
2020-01-14,Kansas State Wildcats,Texas Tech Red Raiders,63,77,2020
2020-01-15,Baylor Bears,Iowa State Cyclones,68,55,2020
2020-01-15,Alabama Crimson Tide,Auburn Tigers,83,64,2020
2020-01-15,Butler Bulldogs,Seton Hall Pirates,70,78,2020
2020-01-15,Florida State Seminoles,Virginia Cavaliers,54,50,2020
2020-01-15,South Carolina Gamecocks,Kentucky Wildcats,81,78,2020
2020-01-15,Temple Owls,Wichita State Shockers,65,53,2020
2020-01-15,Georgetown Hoyas,Creighton Bluejays,83,80,2020
2020-01-16,Gonzaga Bulldogs,Santa Clara Broncos,104,54,2020
2020-01-16,Washington State Cougars,Oregon Ducks,72,61,2020
2020-01-16,Arizona State Sun Devils,Colorado Buffaloes,61,68,2020
2020-01-16,Memphis Tigers,Cincinnati Bearcats,60,49,2020
2020-01-17,Saint Louis Billikens,Dayton Flyers,76,78,2020
2020-01-17,Michigan State Spartans,Wisconsin Badgers,67,55,2020
2020-01-17,Iowa Hawkeyes,Michigan Wolverines,90,83,2020
2020-01-18,Gonzaga Bulldogs,BYU Cougars,92,69,2020
2020-01-18,Oklahoma State Cowboys,Baylor Bears,68,75,2020
2020-01-18,Duke Blue Devils,Louisville Cardinals,73,79,2020
2020-01-18,Florida Gators,Auburn Tigers,69,47,2020
2020-01-18,DePaul Blue Demons,Butler Bulldogs,79,66,2020
2020-01-18,Texas Longhorns,Kansas Jayhawks,57,66,2020
2020-01-18,San Diego State Aztecs,Nevada Wolf Pack,68,55,2020
2020-01-18,Washington Huskies,Oregon Ducks,61,64,2020
2020-01-18,Miami Hurricanes,Florida State Seminoles,79,83,2020
2020-01-18,Arkansas Razorbacks,Kentucky Wildcats,66,73,2020
2020-01-18,Kansas State Wildcats,West Virginia Mountaineers,84,68,2020
2020-01-18,Villanova Wildcats,UConn Huskies,61,55,2020
2020-01-18,Wichita State Shockers,Houston Cougars,54,65,2020
2020-01-18,Maryland Terrapins,Purdue Boilermakers,57,50,2020
2020-01-18,St. John's Red Storm,Seton Hall Pirates,79,82,2020
2020-01-18,Arizona Wildcats,Colorado Buffaloes,75,54,2020
2020-01-18,Penn State Nittany Lions,Ohio State Buckeyes,90,76,2020
2020-01-18,Texas Tech Red Raiders,Iowa State Cyclones,72,52,2020
2020-01-18,Illinois Fighting Illini,Northwestern Wildcats,75,71,2020
2020-01-18,Creighton Bluejays,Providence Friars,78,74,2020
2020-01-19,Fordham Rams,Davidson Wildcats,62,74,2020
2020-01-19,Niagara Purple Eagles,Siena Saints,72,71,2020
2020-01-19,Rutgers Scarlet Knights,Minnesota Golden Gophers,64,56,2020
2020-01-19,Chicago State Cougars,Cal State Bakersfield Roadrunners,54,72,2020
2020-01-19,North Dakota State Bison,North Dakota Fighting Hawks,83,74,2020
2020-01-19,Marist Red Foxes,Iona Gaels,83,73,2020
