date,home_team,away_team,home_score,away_score,season
2023-02-17,Columbia Lions,Harvard Crimson,65,83,2023
2023-02-17,Princeton Tigers,Brown Bears,78,67,2023
2023-02-17,Rider Broncs,Canisius Golden Griffins,78,81,2023
2023-02-17,Mount St. Mary's Mountaineers,Niagara Purple Eagles,70,66,2023
2023-02-17,Marist Red Foxes,Fairfield Stags,61,70,2023
2023-02-17,Iona Gaels,Manhattan Jaspers,71,60,2023
2023-02-17,Loyola Chicago Ramblers,Dayton Flyers,49,65,2023
2023-02-17,Cleveland State Vikings,Wright State Raiders,85,68,2023
2023-02-17,Purdue Fort Wayne Mastodons,Northern Kentucky Norse,50,63,2023
2023-02-17,Oakland Golden Grizzlies,Detroit Mercy Titans,74,96,2023
2023-02-17,Chicago State Cougars,Calumet St. Joseph Crimson Wave,103,56,2023
2023-02-17,Siena Saints,Quinnipiac Bobcats,63,66,2023
2023-02-17,Southern Utah Thunderbirds,Utah Tech Trailblazers,81,71,2023
2023-02-17,Wyoming Cowboys,Air Force Falcons,69,75,2023
2023-02-17,San José State Spartans,New Mexico Lobos,68,96,2023
2023-02-17,Grand Canyon Lopes,Abilene Christian Wildcats,94,84,2023
2023-02-18,Alabama Crimson Tide,Georgia Bulldogs,108,59,2023
2023-02-18,UCLA Bruins,California Golden Bears,78,43,2023
2023-02-18,Kansas Jayhawks,Baylor Bears,87,71,2023
2023-02-18,Texas Longhorns,Oklahoma Sooners,85,83,2023
2023-02-18,Virginia Cavaliers,Notre Dame Fighting Irish,57,55,2023
2023-02-18,Arizona Wildcats,Colorado Buffaloes,78,68,2023
2023-02-18,Kentucky Wildcats,Tennessee Volunteers,66,54,2023
2023-02-18,Kansas State Wildcats,Iowa State Cyclones,61,55,2023
2023-02-18,Pepperdine Waves,Gonzaga Bulldogs,88,97,2023
2023-02-18,Indiana Hoosiers,Illinois Fighting Illini,71,68,2023
2023-02-18,Miami Hurricanes,Wake Forest Demon Deacons,96,87,2023
2023-02-18,Xavier Musketeers,DePaul Blue Demons,82,68,2023
2023-02-18,Saint Mary's Gaels,BYU Cougars,71,65,2023
2023-02-18,St. John's Red Storm,Creighton Bluejays,67,77,2023
2023-02-18,UConn Huskies,Seton Hall Pirates,64,55,2023
2023-02-18,TCU Horned Frogs,Oklahoma State Cowboys,100,75,2023
2023-02-18,Providence Friars,Villanova Wildcats,85,72,2023
2023-02-19,Houston Cougars,Memphis Tigers,72,64,2023
2023-02-19,Purdue Boilermakers,Ohio State Buckeyes,82,55,2023
2023-02-19,NC State Wolfpack,North Carolina Tar Heels,77,69,2023
2023-02-20,TCU Horned Frogs,Kansas Jayhawks,58,63,2023
2023-02-21,Texas Longhorns,Iowa State Cyclones,72,54,2023
2023-02-21,Kansas State Wildcats,Baylor Bears,75,65,2023
2023-02-21,Creighton Bluejays,Marquette Golden Eagles,71,73,2023
2023-02-21,Texas A&M Aggies,Tennessee Volunteers,68,63,2023
2023-02-21,Virginia Tech Hokies,Miami Hurricanes,70,76,2023
2023-02-21,Xavier Musketeers,Villanova Wildcats,63,64,2023
2023-02-21,Michigan State Spartans,Indiana Hoosiers,80,65,2023
2023-02-21,San Diego State Aztecs,Colorado State Rams,77,58,2023
2023-02-22,Houston Cougars,Tulane Green Wave,89,59,2023
2023-02-22,South Carolina Gamecocks,Alabama Crimson Tide,76,78,2023
2023-02-22,Boston College Eagles,Virginia Cavaliers,63,48,2023
2023-02-22,UConn Huskies,Providence Friars,87,69,2023
2023-02-23,Utah Utes,UCLA Bruins,71,78,2023
2023-02-23,Gonzaga Bulldogs,San Diego Toreros,97,72,2023
2023-02-23,Saint Mary's Gaels,Pacific Tigers,83,52,2023
2023-02-23,Illinois Fighting Illini,Northwestern Wildcats,66,62,2023
2023-02-24,Seton Hall Pirates,Xavier Musketeers,60,82,2023
2023-02-25,East Carolina Pirates,Houston Cougars,57,76,2023
2023-02-25,Alabama Crimson Tide,Arkansas Razorbacks,86,83,2023
2023-02-25,Kansas Jayhawks,West Virginia Mountaineers,76,74,2023
2023-02-25,Purdue Boilermakers,Indiana Hoosiers,71,79,2023
2023-02-25,North Carolina Tar Heels,Virginia Cavaliers,71,63,2023
2023-02-25,Arizona Wildcats,Arizona State Sun Devils,88,89,2023
2023-02-25,Baylor Bears,Texas Longhorns,81,72,2023
2023-02-25,Marquette Golden Eagles,DePaul Blue Demons,90,84,2023
2023-02-25,Tennessee Volunteers,South Carolina Gamecocks,85,45,2023
2023-02-25,Gonzaga Bulldogs,Saint Mary's Gaels,77,68,2023
2023-02-25,Miami Hurricanes,Florida State Seminoles,84,85,2023
2023-02-25,Oklahoma State Cowboys,Kansas State Wildcats,68,73,2023
2023-02-25,St. John's Red Storm,UConn Huskies,86,95,2023
2023-02-25,Villanova Wildcats,Creighton Bluejays,79,67,2023
2023-02-25,New Mexico Lobos,San Diego State Aztecs,71,73,2023
2023-02-25,Iowa State Cyclones,Oklahoma Sooners,50,61,2023
2023-02-25,Texas Tech Red Raiders,TCU Horned Frogs,82,83,2023
2023-02-25,Mississippi State Bulldogs,Texas A&M Aggies,69,62,2023
2023-02-26,Colorado Buffaloes,UCLA Bruins,56,60,2023
2023-02-26,Georgetown Hoyas,Providence Friars,68,88,2023
2023-02-26,Maryland Terrapins,Northwestern Wildcats,75,59,2023
2023-02-27,Oklahoma State Cowboys,Baylor Bears,68,74,2023
2023-02-28,Kansas Jayhawks,Texas Tech Red Raiders,67,63,2023
2023-02-28,Butler Bulldogs,Marquette Golden Eagles,56,72,2023
2023-02-28,Tennessee Volunteers,Arkansas Razorbacks,75,57,2023
2023-02-28,Virginia Cavaliers,Clemson Tigers,64,57,2023
2023-02-28,Indiana Hoosiers,Iowa Hawkeyes,68,90,2023
2023-02-28,Boise State Broncos,San Diego State Aztecs,66,60,2023
2023-02-28,Ole Miss Rebels,Texas A&M Aggies,61,69,2023
2023-03-01,Alabama Crimson Tide,Auburn Tigers,90,85,2023
2023-03-01,TCU Horned Frogs,Texas Longhorns,75,73,2023
2023-03-01,Gonzaga Bulldogs,Chicago State Cougars,104,65,2023
2023-03-01,Kansas State Wildcats,Oklahoma Sooners,85,69,2023
2023-03-01,UConn Huskies,DePaul Blue Demons,88,59,2023
2023-03-01,Providence Friars,Xavier Musketeers,89,94,2023
2023-03-01,Ohio State Buckeyes,Maryland Terrapins,73,62,2023
2023-03-01,Kentucky Wildcats,Vanderbilt Commodores,66,68,2023
2023-03-01,Notre Dame Fighting Irish,Pittsburgh Panthers,88,81,2023
2023-03-02,Houston Cougars,Wichita State Shockers,83,66,2023
2023-03-02,UCLA Bruins,Arizona State Sun Devils,79,61,2023
2023-03-02,Wisconsin Badgers,Purdue Boilermakers,61,63,2023
2023-03-02,USC Trojans,Arizona Wildcats,81,87,2023
2023-03-03,Northern Illinois Huskies,Eastern Michigan Eagles,85,66,2023
2023-03-03,Kent State Golden Flashes,Akron Zips,89,84,2023
2023-03-03,Ball State Cardinals,Toledo Rockets,81,87,2023
2023-03-03,Tulane Green Wave,East Carolina Pirates,81,78,2023
2023-03-03,Saint Louis Billikens,Dayton Flyers,65,61,2023
2023-03-03,Buffalo Bulls,Miami (OH) RedHawks,68,63,2023
2023-03-03,Western Michigan Broncos,Central Michigan Chippewas,81,65,2023
2023-03-03,Sam Houston Bearkats,Abilene Christian Wildcats,72,54,2023
2023-03-03,Tarleton State Texans,New Mexico State Aggies,2,0,2023
2023-03-03,Utah Valley Wolverines,Stephen F. Austin Lumberjacks,113,69,2023
2023-03-03,Ohio Bobcats,Bowling Green Falcons,92,58,2023
2023-03-03,Southern Utah Thunderbirds,California Baptist Lancers,81,71,2023
2023-03-03,Utah Tech Trailblazers,Grand Canyon Lopes,61,71,2023
2023-03-03,Seattle U Redhawks,UT Arlington Mavericks,80,56,2023
2023-03-03,Colorado State Rams,New Mexico Lobos,92,84,2023
2023-03-04,Texas A&M Aggies,Alabama Crimson Tide,67,61,2023
2023-03-04,Texas Longhorns,Kansas Jayhawks,75,59,2023
2023-03-04,UCLA Bruins,Arizona Wildcats,82,73,2023
2023-03-04,Marquette Golden Eagles,St. John's Red Storm,96,94,2023
2023-03-04,Baylor Bears,Iowa State Cyclones,58,73,2023
2023-03-04,West Virginia Mountaineers,Kansas State Wildcats,89,81,2023
2023-03-04,Auburn Tigers,Tennessee Volunteers,79,70,2023
2023-03-04,Virginia Cavaliers,Louisville Cardinals,75,60,2023
2023-03-04,Villanova Wildcats,UConn Huskies,59,71,2023
2023-03-04,Miami Hurricanes,Pittsburgh Panthers,78,76,2023
2023-03-04,San Diego State Aztecs,Wyoming Cowboys,67,50,2023
2023-03-04,Xavier Musketeers,Butler Bulldogs,78,66,2023
2023-03-04,Providence Friars,Seton Hall Pirates,58,82,2023
2023-03-04,Oklahoma Sooners,TCU Horned Frogs,74,60,2023
2023-03-04,Arkansas Razorbacks,Kentucky Wildcats,79,88,2023
2023-03-05,Memphis Tigers,Houston Cougars,65,67,2023
2023-03-05,Purdue Boilermakers,Illinois Fighting Illini,76,71,2023
2023-03-05,Indiana Hoosiers,Michigan Wolverines,75,73,2023
2023-03-05,Penn State Nittany Lions,Maryland Terrapins,65,64,2023
2023-03-07,UMass Lowell River Hawks,New Hampshire Wildcats,75,64,2023
2023-03-07,Vermont Catamounts,Binghamton Bearcats,79,57,2023
2023-03-07,Merrimack Warriors,Fairleigh Dickinson Knights,67,66,2023
2023-03-08,Colgate Raiders,Lafayette Leopards,79,61,2023
2023-03-11,Vermont Catamounts,UMass Lowell River Hawks,72,59,2023
2023-03-11,Princeton Tigers,Pennsylvania Quakers,77,70,2023
